"journal_id","journal_number","journal_date","source_type","source_id","line_id","account_id","account_code","account_name","line_amount","description","tenant_id","user_id","connection_id","provider","org_id","org_name","updated_at","synced_at","department","class_name","vendor_name","vendor_id","debit_amount","credit_amount"
"sample_gl_2024__TXN-0110",110,"2024-11-01 18:30:00","AP","TXN-0110","sample_gl_2024__TXN-0110__228","2000","2000","Accounts Payable",-960,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",0,960
"sample_gl_2024__TXN-0110",110,"2024-11-01 18:30:00","EX","TXN-0110","sample_gl_2024__TXN-0110__229","6310","6310","Postage & Delivery",960,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",960,0
"sample_gl_2024__TXN-0111",111,"2024-11-04 18:30:00","AP","TXN-0111","sample_gl_2024__TXN-0111__230","2000","2000","Accounts Payable",-62400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",0,62400
"sample_gl_2024__TXN-0111",111,"2024-11-04 18:30:00","AS","TXN-0111","sample_gl_2024__TXN-0111__231","1200","1200","Inventory",62400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",62400,0
"sample_gl_2024__TXN-0112",112,"2024-11-07 18:30:00","AP","TXN-0112","sample_gl_2024__TXN-0112__232","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0112",112,"2024-11-07 18:30:00","EX","TXN-0112","sample_gl_2024__TXN-0112__233","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0113",113,"2024-11-09 18:30:00","AP","TXN-0113","sample_gl_2024__TXN-0113__234","2000","2000","Accounts Payable",-10200,"Holiday season campaign","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,10200
"sample_gl_2024__TXN-0113",113,"2024-11-09 18:30:00","EX","TXN-0113","sample_gl_2024__TXN-0113__235","6400","6400","Advertising & Marketing",10200,"Holiday season campaign","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",10200,0
"sample_gl_2024__TXN-0114",114,"2024-11-11 18:30:00","AP","TXN-0114","sample_gl_2024__TXN-0114__236","2000","2000","Accounts Payable",-840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",0,840
"sample_gl_2024__TXN-0114",114,"2024-11-11 18:30:00","EX","TXN-0114","sample_gl_2024__TXN-0114__237","6410","6410","Website & Software",840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",840,0
"sample_gl_2024__TXN-0115",115,"2024-11-14 18:30:00","PR","TXN-0115","sample_gl_2024__TXN-0115__238","6000","6000","Salaries & Wages - Admin",15350,"November payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0115",115,"2024-11-14 18:30:00","PR","TXN-0115","sample_gl_2024__TXN-0115__239","6010","6010","Salaries & Wages - Sales",8033,"November payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0115",115,"2024-11-14 18:30:00","PR","TXN-0115","sample_gl_2024__TXN-0115__240","2100","2100","Accrued Payroll",-23383,"November payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0116",116,"2024-11-17 18:30:00","AP","TXN-0116","sample_gl_2024__TXN-0116__241","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0116",116,"2024-11-17 18:30:00","EX","TXN-0116","sample_gl_2024__TXN-0116__242","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0117",117,"2024-11-19 18:30:00","AP","TXN-0117","sample_gl_2024__TXN-0117__243","2000","2000","Accounts Payable",-5400,"Legal - contract review","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",0,5400
"sample_gl_2024__TXN-0117",117,"2024-11-19 18:30:00","EX","TXN-0117","sample_gl_2024__TXN-0117__244","6520","6520","Accounting & Legal",5400,"Legal - contract review","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",5400,0
"sample_gl_2024__TXN-0118",118,"2024-11-21 18:30:00","AP","TXN-0118","sample_gl_2024__TXN-0118__245","2000","2000","Accounts Payable",-1440,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1440
"sample_gl_2024__TXN-0118",118,"2024-11-21 18:30:00","EX","TXN-0118","sample_gl_2024__TXN-0118__246","6210","6210","Utilities",1440,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1440,0
"sample_gl_2024__TXN-0119",119,"2024-11-24 18:30:00","AP","TXN-0119","sample_gl_2024__TXN-0119__247","2000","2000","Accounts Payable",-5800,"Holiday advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",0,5800
"sample_gl_2024__TXN-0119",119,"2024-11-24 18:30:00","EX","TXN-0119","sample_gl_2024__TXN-0119__248","6400","6400","Advertising & Marketing",5800,"Holiday advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",5800,0
"sample_gl_2024__TXN-0120",120,"2024-11-27 18:30:00","AP","TXN-0120","sample_gl_2024__TXN-0120__249","2000","2000","Accounts Payable",-280,"Payroll processing fee","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",0,280
"sample_gl_2024__TXN-0120",120,"2024-11-27 18:30:00","EX","TXN-0120","sample_gl_2024__TXN-0120__250","6510","6510","Professional Fees",280,"Payroll processing fee","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",280,0
"sample_gl_2024__TXN-0121",121,"2024-12-01 18:30:00","AP","TXN-0121","sample_gl_2024__TXN-0121__251","2000","2000","Accounts Payable",-1240,"Holiday shipping","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",0,1240
"sample_gl_2024__TXN-0121",121,"2024-12-01 18:30:00","EX","TXN-0121","sample_gl_2024__TXN-0121__252","6310","6310","Postage & Delivery",1240,"Holiday shipping","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",1240,0
"sample_gl_2024__TXN-0122",122,"2024-12-04 18:30:00","AP","TXN-0122","sample_gl_2024__TXN-0122__253","2000","2000","Accounts Payable",-68400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",0,68400
"sample_gl_2024__TXN-0122",122,"2024-12-04 18:30:00","AS","TXN-0122","sample_gl_2024__TXN-0122__254","1200","1200","Inventory",68400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",68400,0
"sample_gl_2024__TXN-0123",123,"2024-12-07 18:30:00","AP","TXN-0123","sample_gl_2024__TXN-0123__255","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0123",123,"2024-12-07 18:30:00","EX","TXN-0123","sample_gl_2024__TXN-0123__256","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0124",124,"2024-12-09 18:30:00","AP","TXN-0124","sample_gl_2024__TXN-0124__257","2000","2000","Accounts Payable",-9600,"Year-end push campaign","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,9600
"sample_gl_2024__TXN-0124",124,"2024-12-09 18:30:00","EX","TXN-0124","sample_gl_2024__TXN-0124__258","6400","6400","Advertising & Marketing",9600,"Year-end push campaign","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",9600,0
"sample_gl_2024__TXN-0125",125,"2024-12-11 18:30:00","AP","TXN-0125","sample_gl_2024__TXN-0125__259","2000","2000","Accounts Payable",-14400,"Annual CRM renewal","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",0,14400
"sample_gl_2024__TXN-0125",125,"2024-12-11 18:30:00","EX","TXN-0125","sample_gl_2024__TXN-0125__260","6410","6410","Website & Software",14400,"Annual CRM renewal","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",14400,0
"sample_gl_2024__TXN-0126",126,"2024-12-14 18:30:00","PR","TXN-0126","sample_gl_2024__TXN-0126__261","6000","6000","Salaries & Wages - Admin",15350,"December payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0126",126,"2024-12-14 18:30:00","PR","TXN-0126","sample_gl_2024__TXN-0126__262","6010","6010","Salaries & Wages - Sales",8033,"December payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0126",126,"2024-12-14 18:30:00","PR","TXN-0126","sample_gl_2024__TXN-0126__263","2100","2100","Accrued Payroll",-23383,"December payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0127",127,"2024-12-17 18:30:00","AP","TXN-0127","sample_gl_2024__TXN-0127__264","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0127",127,"2024-12-17 18:30:00","EX","TXN-0127","sample_gl_2024__TXN-0127__265","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0128",128,"2024-12-19 18:30:00","AP","TXN-0128","sample_gl_2024__TXN-0128__266","2000","2000","Accounts Payable",-11800,"Year-end audit","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",0,11800
"sample_gl_2024__TXN-0128",128,"2024-12-19 18:30:00","EX","TXN-0128","sample_gl_2024__TXN-0128__267","6520","6520","Accounting & Legal",11800,"Year-end audit","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",11800,0
"sample_gl_2024__TXN-0129",129,"2024-12-21 18:30:00","AP","TXN-0129","sample_gl_2024__TXN-0129__268","2000","2000","Accounts Payable",-1520,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1520
"sample_gl_2024__TXN-0129",129,"2024-12-21 18:30:00","EX","TXN-0129","sample_gl_2024__TXN-0129__269","6210","6210","Utilities",1520,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1520,0
"sample_gl_2024__TXN-0130",130,"2024-12-25 18:30:00","TR","TXN-0130","sample_gl_2024__TXN-0130__270","6600","6600","Travel & Entertainment",1800,"Year-end client entertainment","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Various","",1800,0
"sample_gl_2024__TXN-0130",130,"2024-12-25 18:30:00","AP","TXN-0130","sample_gl_2024__TXN-0130__271","2000","2000","Accounts Payable",-1800,"Year-end client entertainment","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Various","",0,1800
"sample_gl_2024__TXN-0131",131,"2024-12-27 18:30:00","AP","TXN-0131","sample_gl_2024__TXN-0131__272","2000","2000","Accounts Payable",-920,"Year-end office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",0,920
"sample_gl_2024__TXN-0131",131,"2024-12-27 18:30:00","EX","TXN-0131","sample_gl_2024__TXN-0131__273","6300","6300","Office Supplies",920,"Year-end office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",920,0
"sample_gl_2024__TXN-0132",132,"2024-12-29 18:30:00","AP","TXN-0132","sample_gl_2024__TXN-0132__274","2000","2000","Accounts Payable",-420,"Year-end payroll processing","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",0,420
"sample_gl_2024__TXN-0132",132,"2024-12-29 18:30:00","EX","TXN-0132","sample_gl_2024__TXN-0132__275","6510","6510","Professional Fees",420,"Year-end payroll processing","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",420,0
